Depth (ft),Density (g/cm^3),Overburden stress (psi),Hydrostatic pore pressure (psi),Overburden gradient (psi/ft),Porosity (-)
9861,2.363,8744.933416,4338.84,0.886820142,0.198235294
9862,2.374,8745.97406,4339.28,0.886835739,0.191764706
9863,2.31,8746.986649,4339.72,0.886848489,0.229411765
9864,2.284,8747.987841,4340.16,0.886860081,0.244705882
9865,2.274,8748.98465,4340.6,0.886871227,0.250588235
9866,2.298,8749.991979,4341.04,0.886883436,0.236470588
9867,2.318,8751.008074,4341.48,0.886896531,0.224705882
9868,2.312,8752.02154,4341.92,0.886909358,0.228235294
9869,2.32,8753.038513,4342.36,0.886922537,0.223529412
9870,2.311,8754.05154,4342.8,0.886935313,0.228823529
9871,2.326,8755.071143,4343.24,0.886948753,0.22
9872,2.322,8756.088993,4343.68,0.886962013,0.222352941
9873,2.314,8757.103335,4344.12,0.886974915,0.227058824
9874,2.324,8758.122061,4344.56,0.886988258,0.221176471
9875,2.308,8759.133774,4345,0.887000888,0.230588235
9876,2.346,8760.162143,4345.44,0.887015203,0.208235294
9877,2.362,8761.197527,4345.88,0.887030224,0.198823529
9878,2.356,8762.23028,4346.32,0.887044977,0.202352941
9879,2.346,8763.25865,4346.76,0.887059282,0.208235294
9880,2.334,8764.281759,4347.2,0.887073053,0.215294118
9881,2.314,8765.296102,4347.64,0.887085933,0.227058824
9882,2.284,8766.297294,4348.08,0.88709748,0.244705882
9883,2.298,8767.304623,4348.52,0.887109645,0.236470588
9884,2.33,8768.325979,4348.96,0.887123227,0.217647059
9885,2.332,8769.348212,4349.4,0.887136895,0.216470588
9886,2.342,8770.374828,4349.84,0.887151004,0.210588235
9887,2.364,8771.411088,4350.28,0.887166086,0.197647059
9888,2.37,8772.449979,4350.72,0.88718143,0.194117647
9889,2.319,8773.466513,4351.16,0.88719451,0.224117647
9890,2.316,8774.481732,4351.6,0.887207455,0.225882353
9891,2.35,8775.511855,4352.04,0.887221904,0.205882353
9892,2.354,8776.543732,4352.48,0.887236528,0.203529412
9893,2.338,8777.568595,4352.92,0.887250439,0.212941176
9894,2.326,8778.588198,4353.36,0.887263816,0.22
9895,2.306,8779.599033,4353.8,0.887276305,0.231764706
9896,2.32,8780.616006,4354.24,0.88728941,0.223529412
9897,2.306,8781.626842,4354.68,0.887301894,0.231764706
9898,2.314,8782.641184,4355.12,0.887314729,0.227058824
9899,2.25,8783.627472,4355.56,0.887324727,0.264705882
9900,2.254,8784.615514,4356,0.8873349,0.262352941
9901,2.271,8785.611008,4356.44,0.887345824,0.252352941
9902,2.33,8786.632364,4356.88,0.887359358,0.217647059
9903,2.324,8787.65109,4357.32,0.887372623,0.221176471
9904,2.364,8788.68735,4357.76,0.887387656,0.197647059
9905,2.372,8789.727117,4358.2,0.887403041,0.192941176
9906,2.366,8790.764253,4358.64,0.887418156,0.196470588
9907,2.346,8791.792623,4359.08,0.887432383,0.208235294
9908,2.35,8792.822746,4359.52,0.887446785,0.205882353
9909,2.358,8793.856376,4359.96,0.887461538,0.201176471
9910,2.342,8794.882993,4360.4,0.887475579,0.210588235
9911,2.338,8795.907856,4360.84,0.887489442,0.212941176
9912,2.31,8796.920445,4361.28,0.887502063,0.229411765
9913,2.326,8797.940048,4361.72,0.887515389,0.22
9914,2.368,8798.978061,4362.16,0.887530569,0.195294118
9915,2.378,8800.020458,4362.6,0.887546188,0.189411765
9916,2.44,8801.090033,4363.04,0.887564545,0.152941176
9917,2.422,8802.151717,4363.48,0.887582103,0.163529412
9918,2.422,8803.213401,4363.92,0.887599657,0.163529412
9919,2.39,8804.261059,4364.36,0.887615794,0.182352941
9920,2.408,8805.316606,4364.8,0.887632722,0.171764706
9921,2.41,8806.37303,4365.24,0.887649736,0.170588235
9922,2.402,8807.425948,4365.68,0.887666393,0.175294118
9923,2.402,8808.478865,4366.12,0.887683046,0.175294118
9924,2.362,8809.514248,4366.56,0.887697929,0.198823529
9925,2.358,8810.547878,4367,0.887712633,0.201176471
9926,2.35,8811.578002,4367.44,0.88772698,0.205882353
9927,2.29,8812.581824,4367.88,0.887738675,0.241176471
9928,2.314,8813.596166,4368.32,0.887751427,0.227058824
9929,2.322,8814.614016,4368.76,0.88776453,0.222352941
9930,2.358,8815.647646,4369.2,0.887779219,0.201176471
9931,2.358,8816.681276,4369.64,0.887793906,0.201176471
9932,2.34,8817.707015,4370.08,0.887807795,0.211764706
9933,2.364,8818.743275,4370.52,0.88782274,0.197647059
9934,2.402,8819.796193,4370.96,0.887839359,0.175294118
9935,2.38,8820.839466,4371.4,0.887855004,0.188235294
9936,2.35,8821.86959,4371.84,0.887869323,0.205882353
9937,2.342,8822.896206,4372.28,0.887883285,0.210588235
9938,2.326,8823.915809,4372.72,0.887896539,0.22
9939,2.308,8824.927521,4373.16,0.887908997,0.230588235
9940,2.303,8825.937042,4373.6,0.887921232,0.233529412
9941,2.32,8826.954014,4374.04,0.887934213,0.223529412
9942,2.332,8827.976247,4374.48,0.887947722,0.216470588
9943,2.342,8829.002864,4374.92,0.887961668,0.210588235
9944,2.33,8830.02422,4375.36,0.887975082,0.217647059
9945,2.354,8831.056096,4375.8,0.887989552,0.203529412
9946,2.33,8832.077453,4376.24,0.888002961,0.217647059
9947,2.294,8833.083028,4376.68,0.888014781,0.238823529
9948,2.288,8834.085974,4377.12,0.888026334,0.242352941
9949,2.29,8835.089796,4377.56,0.888037973,0.241176471
9950,2.294,8836.095371,4378,0.888049786,0.238823529
9951,2.33,8837.116727,4378.44,0.888063182,0.217647059
9952,2.35,8838.146851,4378.88,0.888077457,0.205882353
9953,2.342,8839.173467,4379.32,0.888091376,0.210588235
9954,2.346,8840.201837,4379.76,0.888105469,0.208235294
9955,2.364,8841.238097,4380.2,0.888120351,0.197647059
9956,2.362,8842.27348,4380.64,0.888135143,0.198823529
9957,2.366,8843.310617,4381.08,0.888150107,0.196470588
9958,2.38,8844.353891,4381.52,0.888165685,0.188235294
9959,2.37,8845.392781,4381.96,0.888180819,0.194117647
9960,2.367,8846.430356,4382.4,0.888195819,0.195882353
9961,2.364,8847.466616,4382.84,0.888210683,0.197647059
9962,2.328,8848.487095,4383.28,0.888223961,0.218823529
9963,2.338,8849.511958,4383.72,0.888237675,0.212941176
9964,2.387,8850.558301,4384.16,0.888253543,0.184117647
9965,2.37,8851.597191,4384.6,0.888268659,0.194117647
9966,2.366,8852.634327,4385.04,0.888283597,0.196470588
9967,2.374,8853.674971,4385.48,0.888298883,0.191764706
9968,2.378,8854.717368,4385.92,0.888314343,0.189411765
9969,2.402,8855.770285,4386.36,0.888330854,0.175294118
9970,2.418,8856.830216,4386.8,0.888348066,0.165882353
9971,2.434,8857.897161,4387.24,0.888365977,0.156470588
9972,2.38,8858.940435,4387.68,0.888381512,0.188235294
9973,2.352,8859.971435,4388.12,0.888395812,0.204705882
9974,2.368,8861.009448,4388.56,0.888410813,0.195294118
9975,2.378,8862.051845,4389,0.88842625,0.189411765
9976,2.374,8863.092489,4389.44,0.888441508,0.191764706
9977,2.392,8864.141022,4389.88,0.888457555,0.181176471
9978,2.396,8865.19131,4390.32,0.888473773,0.178823529
9979,2.362,8866.226693,4390.76,0.888488495,0.198823529
9980,2.366,8867.26383,4391.2,0.88850339,0.196470588
9981,2.378,8868.306227,4391.64,0.888518808,0.189411765
9982,2.351,8869.336788,4392.08,0.888533038,0.205294118
9983,2.362,8870.372172,4392.52,0.888547748,0.198823529
9984,2.35,8871.402295,4392.96,0.888561929,0.205882353
9985,2.356,8872.435048,4393.4,0.888576369,0.202352941
9986,2.376,8873.476568,4393.84,0.888591685,0.190588235
9987,2.34,8874.502308,4394.28,0.888605418,0.211764706
9988,2.384,8875.547335,4394.72,0.888621079,0.185882353
9989,2.328,8876.567815,4395.16,0.888634279,0.218823529
9990,2.316,8877.583034,4395.6,0.88864695,0.225882353
9991,2.338,8878.607897,4396.04,0.888660584,0.212941176
9992,2.326,8879.6275,4396.48,0.888673689,0.22
9993,2.362,8880.662883,4396.92,0.88868837,0.198823529
9994,2.406,8881.717554,4397.36,0.888704978,0.172941176
9995,2.42,8882.778361,4397.8,0.888722197,0.164705882
9996,2.354,8883.810238,4398.24,0.888736518,0.203529412
9997,2.334,8884.833348,4398.68,0.88874996,0.215294118
9998,2.356,8885.866101,4399.12,0.888764363,0.202352941
9999,2.374,8886.906744,4399.56,0.888779552,0.191764706
10000,2.364,8887.943004,4400,0.8887943,0.197647059
10001,2.35,8888.973128,4400.44,0.888808432,0.205882353
10002,2.351,8890.003689,4400.88,0.888822604,0.205294118
10003,2.356,8891.036442,4401.32,0.888836993,0.202352941
10004,2.326,8892.056045,4401.76,0.888850064,0.22
10005,2.334,8893.079155,4402.2,0.888863484,0.215294118
10006,2.328,8894.099634,4402.64,0.888876637,0.218823529
10007,2.346,8895.128004,4403.08,0.888890577,0.208235294
10008,2.374,8896.168648,4403.52,0.88890574,0.191764706
10009,2.374,8897.209291,4403.96,0.8889209,0.191764706
10010,2.41,8898.265715,4404.4,0.888937634,0.170588235
10011,2.394,8899.315126,4404.84,0.888953664,0.18
10012,2.41,8900.37155,4405.28,0.888970391,0.170588235
10013,2.406,8901.426221,4405.72,0.888986939,0.172941176
10014,2.41,8902.482645,4406.16,0.889003659,0.170588235
10015,2.42,8903.543453,4406.6,0.889020814,0.164705882
10016,2.426,8904.60689,4407.04,0.889038228,0.161176471
10017,2.422,8905.668575,4407.48,0.889055463,0.163529412
10018,2.431,8906.734204,4407.92,0.889073089,0.158235294
10019,2.446,8907.806409,4408.36,0.889091367,0.149411765
10020,2.438,8908.875107,4408.8,0.889109292,0.154117647
10021,2.418,8909.935038,4409.24,0.889126339,0.165882353
10022,2.428,8910.999353,4409.68,0.889143819,0.16
10023,2.41,8912.055777,4410.12,0.889160509,0.170588235
10024,2.382,8913.099927,4410.56,0.88917597,0.187058824
10025,2.41,8914.156351,4411,0.889192654,0.170588235
10026,2.428,8915.220666,4411.44,0.88921012,0.16
10027,2.424,8916.283227,4411.88,0.889227409,0.162352941
10028,2.404,8917.337021,4412.32,0.889243819,0.174117647
10029,2.362,8918.372404,4412.76,0.889258391,0.198823529
10030,2.358,8919.406034,4413.2,0.889272785,0.201176471
10031,2.348,8920.435281,4413.64,0.889286739,0.207058824
10032,2.392,8921.483815,4414.08,0.889302613,0.181176471
10033,2.38,8922.527088,4414.52,0.88931796,0.188235294
10034,2.418,8923.587019,4414.96,0.889334963,0.165882353
10035,2.422,8924.648704,4415.4,0.889352138,0.163529412
10036,2.462,8925.727922,4415.84,0.889371056,0.14
10037,2.455,8926.804072,4416.28,0.889389665,0.144117647
10038,2.446,8927.876277,4416.72,0.889407878,0.149411765
10039,2.412,8928.933578,4417.16,0.889424602,0.169411765
10040,2.44,8930.003153,4417.6,0.889442545,0.152941176
10041,2.422,8931.064837,4418.04,0.889459699,0.163529412
10042,2.434,8932.131781,4418.48,0.889477373,0.156470588
10043,2.404,8933.185576,4418.92,0.889493734,0.174117647
10044,2.386,8934.231479,4419.36,0.889509307,0.184705882
10045,2.364,8935.267739,4419.8,0.889523916,0.197647059
10046,2.374,8936.308383,4420.24,0.889538959,0.191764706
10047,2.423,8937.370506,4420.68,0.889556137,0.162941176
10048,2.434,8938.43745,4421.12,0.889573791,0.156470588
10049,2.426,8939.500888,4421.56,0.889591092,0.161176471
10050,2.474,8940.585367,4422,0.889610484,0.132941176
10051,2.474,8941.669845,4422.44,0.889629872,0.132941176
10052,2.434,8942.73679,4422.88,0.889647512,0.156470588
10053,2.454,8943.812501,4423.32,0.88966602,0.144705882
10054,2.466,8944.893473,4423.76,0.889685048,0.137647059
10055,2.438,8945.962171,4424.2,0.889702851,0.154117647
10056,2.43,8947.027362,4424.64,0.889720303,0.158823529
10057,2.407,8948.082472,4425.08,0.889736748,0.172352941
10058,2.396,8949.132759,4425.52,0.88975271,0.178823529
10059,2.41,8950.189183,4425.96,0.88976928,0.170588235
10060,2.456,8951.265771,4426.4,0.88978785,0.143529412
10061,2.43,8952.330963,4426.84,0.889805284,0.158823529
10062,2.394,8953.380373,4427.28,0.889821146,0.18
10063,2.38,8954.423647,4427.72,0.889836395,0.188235294
10064,2.434,8955.490591,4428.16,0.889853994,0.156470588
10065,2.45,8956.56455,4428.6,0.889872285,0.147058824
10066,2.444,8957.635878,4429.04,0.889890312,0.150588235
10067,2.406,8958.690548,4429.48,0.88990668,0.172941176
10068,2.367,8959.728124,4429.92,0.889921347,0.195882353
10069,2.364,8960.764384,4430.36,0.889935881,0.197647059
10070,2.382,8961.808534,4430.8,0.889951195,0.187058824
10071,2.43,8962.873725,4431.24,0.889968595,0.158823529
10072,2.426,8963.937163,4431.68,0.889985818,0.161176471
10073,2.434,8965.004108,4432.12,0.890003386,0.156470588
10074,2.446,8966.076312,4432.56,0.890021472,0.149411765
10075,2.434,8967.143257,4433,0.890039033,0.156470588
10076,2.454,8968.218969,4433.44,0.89005746,0.144705882
10077,2.462,8969.298187,4433.88,0.890076232,0.14
10078,2.434,8970.365132,4434.32,0.890093782,0.156470588
10079,2.444,8971.43646,4434.76,0.890111763,0.150588235
10080,2.43,8972.501651,4435.2,0.890129132,0.158823529
10081,2.446,8973.573856,4435.64,0.890147193,0.149411765
10082,2.47,8974.656581,4436.08,0.890166294,0.135294118
10083,2.48,8975.74369,4436.52,0.890185827,0.129411765
10084,2.424,8976.806251,4436.96,0.890202921,0.162352941
10085,2.379,8977.849086,4437.4,0.890218055,0.188823529
10086,2.372,8978.888853,4437.84,0.890232882,0.192941176
10087,2.33,8979.910209,4438.28,0.890245882,0.217647059
10088,2.358,8980.943839,4438.72,0.890260095,0.201176471
10089,2.402,8981.996756,4439.16,0.890276217,0.175294118
10090,2.402,8983.049674,4439.6,0.890292336,0.175294118
10091,2.407,8984.104783,4440.04,0.890308669,0.172352941
10092,2.366,8985.14192,4440.48,0.890323218,0.196470588
10093,2.36,8986.176426,4440.92,0.890337504,0.2
10094,2.36,8987.210933,4441.36,0.890351787,0.2
10095,2.366,8988.24807,4441.8,0.890366327,0.196470588
10096,2.375,8989.289152,4442.24,0.890381255,0.191176471
10097,2.354,8990.321028,4442.68,0.890395269,0.203529412
10098,2.348,8991.350275,4443.12,0.890409019,0.207058824
10099,2.394,8992.399685,4443.56,0.890424763,0.18
10100,2.428,8993.464,4444,0.89044198,0.16
10101,2.406,8994.518671,4444.44,0.890458239,0.172941176
10102,2.416,8995.577725,4444.88,0.890474928,0.167058824
10103,2.427,8996.641601,4445.32,0.890492092,0.160588235
10104,2.438,8997.710299,4445.76,0.890509729,0.154117647
10105,2.402,8998.763216,4446.2,0.890525801,0.175294118
10106,2.402,8999.816134,4446.64,0.89054187,0.175294118
10107,2.37,9000.855024,4447.08,0.890556547,0.194117647
10108,2.346,9001.883394,4447.52,0.890570181,0.208235294
10109,2.346,9002.911763,4447.96,0.890583813,0.208235294
10110,2.388,9003.958544,4448.4,0.890599262,0.183529412
10111,2.39,9005.006201,4448.84,0.890614796,0.182352941
10112,2.41,9006.062625,4449.28,0.890631193,0.170588235
10113,2.446,9007.13483,4449.72,0.890649148,0.149411765
10114,2.44,9008.204405,4450.16,0.890666839,0.152941176
10115,2.412,9009.261706,4450.6,0.890683312,0.169411765
10116,2.41,9010.31813,4451.04,0.890699696,0.170588235
10117,2.372,9011.357897,4451.48,0.890714431,0.192941176
10118,2.406,9012.412567,4451.92,0.890730635,0.172941176
10119,2.438,9013.481265,4452.36,0.890748223,0.154117647
10120,2.468,9014.563114,4452.8,0.890767106,0.136470588
10121,2.458,9015.640579,4453.24,0.890785553,0.142352941
10122,2.468,9016.722427,4453.68,0.890804429,0.136470588
10123,2.404,9017.776222,4454.12,0.89082053,0.174117647
10124,2.356,9018.808975,4454.56,0.890834549,0.202352941
10125,2.348,9019.838221,4455,0.890848219,0.207058824
10126,2.376,9020.879742,4455.44,0.890863099,0.190588235
10127,2.47,9021.962467,4455.88,0.890882045,0.135294118
10128,2.422,9023.024151,4456.32,0.890898909,0.163529412
10129,2.42,9024.084959,4456.76,0.890915684,0.164705882
10130,2.434,9025.151903,4457.2,0.890933061,0.156470588
10131,2.43,9026.217095,4457.64,0.890950261,0.158823529
10132,2.45,9027.291053,4458.08,0.890968323,0.147058824
10133,2.422,9028.352737,4458.52,0.890985171,0.163529412
10134,2.438,9029.421435,4458.96,0.891002707,0.154117647
10135,2.412,9030.478736,4459.4,0.891019116,0.169411765
10136,2.388,9031.525516,4459.84,0.891034483,0.183529412
10137,2.376,9032.567037,4460.28,0.891049328,0.190588235
10138,2.38,9033.61031,4460.72,0.891064343,0.188235294
10139,2.364,9034.646571,4461.16,0.891078664,0.197647059
10140,2.378,9035.688967,4461.6,0.891093587,0.189411765
10141,2.358,9036.722597,4462.04,0.891107642,0.201176471
10142,2.378,9037.764994,4462.48,0.891122559,0.189411765
10143,2.388,9038.811775,4462.92,0.891137905,0.183529412
10144,2.452,9039.88661,4463.36,0.891156014,0.145882353
10145,2.462,9040.965828,4463.8,0.891174552,0.14
10146,2.454,9042.04154,4464.24,0.89119274,0.144705882
10147,2.462,9043.120758,4464.68,0.89121127,0.14
10148,2.378,9044.163155,4465.12,0.891226168,0.189411765
10149,2.338,9045.188018,4465.56,0.891239336,0.212941176
10150,2.316,9046.203237,4466,0.89125155,0.225882353
10151,2.33,9047.224594,4466.44,0.891264367,0.217647059
10152,2.348,9048.25384,4466.88,0.891277959,0.207058824
10153,2.364,9049.2901,4467.32,0.891292239,0.197647059
10154,2.362,9050.325483,4467.76,0.891306429,0.198823529
10155,2.324,9051.34421,4468.2,0.891318977,0.221176471
10156,2.314,9052.358552,4468.64,0.89133109,0.227058824
10157,2.366,9053.395689,4469.08,0.891345445,0.196470588
10158,2.348,9054.424935,4469.52,0.891359021,0.207058824
10159,2.354,9055.456812,4469.96,0.891372853,0.203529412
10160,2.302,9056.465894,4470.4,0.891384438,0.234117647
10161,2.242,9057.448676,4470.84,0.891393433,0.269411765
10162,2.199,9058.412608,4471.28,0.891400572,0.294705882
10163,2.174,9059.365581,4471.72,0.89140663,0.309411765
10164,2.222,9060.339596,4472.16,0.891414758,0.281176471
10165,2.236,9061.319747,4472.6,0.891423487,0.272941176
10166,2.316,9062.334966,4473.04,0.891435665,0.225882353
10167,2.448,9063.408048,4473.48,0.891453531,0.148235294
10168,2.428,9064.472362,4473.92,0.891470531,0.16
10169,2.33,9065.493718,4474.36,0.891483304,0.217647059
10170,2.306,9066.504554,4474.8,0.89149504,0.231764706
10171,2.296,9067.511006,4475.24,0.891506342,0.237647059
10172,2.29,9068.514828,4475.68,0.891517384,0.241176471
10173,2.248,9069.50024,4476.12,0.891526614,0.265882353
10174,2.192,9070.461104,4476.56,0.891533429,0.298823529
10175,2.172,9071.413201,4477,0.891539381,0.310588235
10176,2.148,9072.354777,4477.44,0.891544298,0.324705882
10177,2.148,9073.296353,4477.88,0.891549214,0.324705882
10178,2.214,9074.266861,4478.32,0.891556972,0.285882353
10179,2.182,9075.223341,4478.76,0.89156335,0.304705882
10180,2.162,9076.171055,4479.2,0.891568866,0.316470588
10181,2.146,9077.111754,4479.64,0.891573692,0.325882353
10182,2.124,9078.04281,4480.08,0.891577569,0.338823529
10183,2.148,9078.984387,4480.52,0.891582479,0.324705882
10184,2.166,9079.933853,4480.96,0.891588163,0.314117647
10185,2.15,9080.876306,4481.4,0.891593157,0.323529412
10186,2.178,9081.831033,4481.84,0.891599355,0.307058824
10187,2.128,9082.763843,4482.28,0.891603401,0.336470588
10188,2.14,9083.701912,4482.72,0.891607962,0.329411765
10189,2.222,9084.675927,4483.16,0.891616049,0.281176471
10190,2.274,9085.672735,4483.6,0.891626372,0.250588235
10191,2.274,9086.669544,4484.04,0.891636694,0.250588235
10192,2.246,9087.654079,4484.48,0.891645808,0.267058824
10193,2.31,9088.666668,4484.92,0.891657674,0.229411765
10194,2.404,9089.720462,4485.36,0.891673579,0.174117647
10195,2.372,9090.760229,4485.8,0.891688105,0.192941176
10196,2.268,9091.754407,4486.24,0.891698157,0.254117647
10197,2.282,9092.754722,4486.68,0.891708809,0.245882353
10198,2.302,9093.763805,4487.12,0.891720318,0.234117647
10199,2.228,9094.740449,4487.56,0.891728645,0.277647059
10200,2.228,9095.717094,4488,0.89173697,0.277647059
10201,2.298,9096.724423,4488.44,0.891748301,0.236470588
10202,2.33,9097.745779,4488.88,0.891761006,0.217647059
10203,2.306,9098.756615,4489.32,0.891772676,0.231764706
10204,2.198,9099.720108,4489.76,0.891779705,0.295294118
10205,2.214,9100.690616,4490.2,0.891787419,0.285882353
10206,2.23,9101.668137,4490.64,0.89179582,0.276470588
10207,2.188,9102.627248,4491.08,0.891802415,0.301176471
10208,2.2,9103.591618,4491.52,0.891809524,0.294117647
10209,2.248,9104.57703,4491.96,0.891818692,0.265882353
10210,2.348,9105.606276,4492.4,0.891832152,0.207058824
10211,2.346,9106.634646,4492.84,0.891845524,0.208235294
10212,2.226,9107.610414,4493.28,0.891853742,0.278823529
10213,2.186,9108.568647,4493.72,0.891860242,0.302352941
10214,2.212,9109.538278,4494.16,0.891867856,0.287058824
10215,2.215,9110.509224,4494.6,0.891875597,0.285294118
10216,2.218,9111.481485,4495.04,0.891883466,0.283529412
10217,2.223,9112.455938,4495.48,0.891891547,0.280588235
10218,2.23,9113.433459,4495.92,0.891899927,0.276470588
10219,2.29,9114.437281,4496.36,0.89191088,0.241176471
10220,2.324,9115.456007,4496.8,0.891923288,0.221176471
10221,2.346,9116.484377,4497.24,0.891936638,0.208235294
10222,2.354,9117.516253,4497.68,0.891950328,0.203529412
10223,2.404,9118.570047,4498.12,0.891966159,0.174117647
10224,2.408,9119.625595,4498.56,0.891982159,0.171764706
